accepted_by,active,component_name,component_version,created,cvssv3_score,description,epss_percentile,epss_score,false_p,file_path,id,is_mitigated,line,long_term_acceptance,mitigated,mitigation,priority,priority_classification,references,reviewed_by,risk_status,severity,sla_age,sla_days_remaining,sla_expiration_date,sla_start_date,title,risk_acceptance_expiration_date,environment_image,cluster,registry_image,repository_image,namespace_image,tag_image,cloud_id,hostname,custom_id,found_by,engagement,area_responsible,product,product_type,product_type_environment,company,endpoints,vulnerability_ids,tags,classification
,True,io.demo_fake-db-driver,4.5.2,2026-05-21 12:15:00.000+00:00,6.5,"org.demo:fake-xml-parser versions before 1.1.0 do not set limits on XML entity expansion. A small XML document that references deeply nested entities can expand to gigabytes in memory, causing out-of-memory conditions. Demo record 136.",0.03918,0.0002,False,src/main/io.demo/fake-db-driver/demo_136.java,10000136,False,,,,Upgrade org.demo:fake-xml-parser to 1.1.0.,0.01,Medium Low,https://nvd.nist.gov/vuln/detail/CVE-2025-99020 NEWLINE https://www.cve.org/CVERecord?id=CVE-2025-99020 NEWLINE https://demo.example.com/advisories/CVE-2025-99020,,Risk Active,Medium,195,40,2026-06-30,2026-01-01,XML Parser: Billion laughs XML entity expansion attack - Demo 136,,,,,,,,,,,Trivy Scan,DEMO_001_FakeBank_MR_ms_cuentas,EQUIPO DEMO BACKEND,Demo_DEMO001,DEMO PRODUCTO A,PRODUCCION,Demo Corp,,CVE-2025-99020 io.demo_fake-db-driver 4.5.2,engine_dependencies,Business Application
,True,org.demo_fake-xml-parser,1.0.0,2026-05-21 12:16:00.000+00:00,5,io.demo:fake-template-engine 6.3.0 evaluates template expressions found in user input without sandboxing. An attacker can inject template directives that execute arbitrary server-side code or read sensitive files from the filesystem. Demo record 137.,0.08302,0.00004,False,src/main/org.demo/fake-xml-parser/demo_137.java,10000137,False,,,,Upgrade io.demo:fake-template-engine to 6.3.2 and always sanitize input before passing it to the template rendering context.,0.01,Medium Low,https://nvd.nist.gov/vuln/detail/CVE-2025-99021 NEWLINE https://www.cve.org/CVERecord?id=CVE-2025-99021 NEWLINE https://demo.example.com/advisories/CVE-2025-99021,,Risk Active,Medium,196,86,2026-08-15,2026-02-16,Template Engine: Server-side template injection via user-controlled input - Demo 137,,,,,,,,,,,Trivy Scan,DEMO_002_FakeShop_MR_ms_pedidos,EQUIPO DEMO ECOMMERCE,Demo_DEMO002,DEMO PRODUCTO B,PRODUCCION,Demo Corp,,CVE-2025-99021 org.demo_fake-xml-parser 1.0.0,engine_dependencies,Business Application
,True,com.fake_demo-session-manager,2.3.4,2026-05-21 12:17:00.000+00:00,8.6,The Docker image for the accounts service runs processes as root (UID 0) and mounts the application volume as read-write. A container escape or RCE vulnerability would immediately grant root-level access to the host namespace. Demo record 138.,0.3459,0.00077,False,src/main/com.fake/demo-session-manager/demo_138.java,10000138,False,,,,Define a non-root USER in the Dockerfile and set the root filesystem to read-only using securityContext.readOnlyRootFilesystem: true.,0.01,High,https://nvd.nist.gov/vuln/detail/CVE-2025-99022 NEWLINE https://www.cve.org/CVERecord?id=CVE-2025-99022 NEWLINE https://demo.example.com/advisories/CVE-2025-99022,,Risk Active,High,197,15,2026-06-05,2025-12-07,Container image running as root user without read-only filesystem - Demo 138,,,,,,,,,,,Trivy Scan,DEMO_003_FakeLogistic_MR_ms_envios,EQUIPO DEMO LOGISTICA,Demo_DEMO003,DEMO PRODUCTO C,ENTORNO PLATAFORMAS DE DESARROLLO,Demo Corp,,CVE-2025-99022 com.fake_demo-session-manager 2.3.4,engine_container,Business Application
,True,io.example_demo-auth-lib,5.1.0,2026-05-21 12:18:00.000+00:00,5.5,The orders service container image is built on a base OS image that reached end-of-life and no longer receives security patches. Several high-severity kernel and libc vulnerabilities remain unpatched in the base layer. Demo record 139.,0.01684,0.00009,False,src/main/io.example/demo-auth-lib/demo_139.java,10000139,False,,,,Rebuild image using a maintained base image (e.g. alpine:3.19 or debian:bookworm-slim). Pin base image digest to prevent supply-chain substitution.,0.01,Medium Low,https://nvd.nist.gov/vuln/detail/CVE-2025-99023 NEWLINE https://www.cve.org/CVERecord?id=CVE-2025-99023 NEWLINE https://demo.example.com/advisories/CVE-2025-99023,,Risk Active,Medium,198,63,2026-07-23,2026-01-24,Container image based on deprecated base OS with unpatched CVEs - Demo 139,,,,,,,,,,,Trivy Scan,DEMO_004_FakeInsurance_MR_ms_polizas,EQUIPO DEMO SEGUROS,Demo_DEMO004,DEMO PRODUCTO D,PRODUCCION,Demo Corp,,CVE-2025-99023 io.example_demo-auth-lib 5.1.0,engine_container,Business Application
,True,com.demo_example-cache,3.2.1,2026-05-21 12:19:00.000+00:00,3.3,Database credentials and API keys are injected as environment variables in the Kubernetes pod specification using plain-text values. Environment variables are readable by any process in the container and may be leaked via /proc inspection. Demo record 140.,0.23542,0.00041,False,src/main/com.demo/example-cache/demo_140.java,10000140,False,,,,3.3.0,0.01,Low,https://nvd.nist.gov/vuln/detail/CVE-2025-99024 NEWLINE https://www.cve.org/CVERecord?id=CVE-2025-99024 NEWLINE https://demo.example.com/advisories/CVE-2025-99024,,Risk Active,Low,199,134,2026-10-02,2026-04-05,Secrets mounted as environment variables in container spec - Demo 140,,,,,,,,,,,Trivy Scan,DEMO_002_FakeShop_TEST_ms_pedidos_test,EQUIPO DEMO ECOMMERCE,Demo_DEMO002,DEMO PRODUCTO B,QA,Demo Corp,,CVE-2025-99024 com.demo_example-cache 3.2.1,engine_container,Business Application
,True,org.fake_demo-logger,1.8.5,2026-05-21 12:20:00.000+00:00,0,"The insurance service Dockerfile does not define a HEALTHCHECK instruction. Without a health check, orchestrators cannot detect hung or unresponsive containers and may route traffic to degraded instances. Demo record 141.",0.15836,0.001,False,src/main/org.fake/demo-logger/demo_141.java,10000141,False,,,,Add HEALTHCHECK INTERVAL=30s TIMEOUT=5s CMD curl -f http://localhost:8080/actuator/health || exit 1 to the Dockerfile.,0.00,Info,https://demo.example.com/advisories/DEMO-BEST-PRACTICES,,Risk Active,Info,200,999,2029-02-13,2028-08-17,Container image has no defined HEALTHCHECK instruction - Demo 141,,,,,,,,,,,Trivy Scan,DEMO_001_FakeBank_MR_ms_cuentas,EQUIPO DEMO BACKEND,Demo_DEMO001,DEMO PRODUCTO A,PRODUCCION,Demo Corp,,,engine_container,Business Application
,True,com.example_demo-scheduler,2.0.0,2026-05-21 12:21:00.000+00:00,7.9,The Terraform remote state backend S3 bucket is configured without server-side encryption and without access logging. The state file contains sensitive infrastructure metadata including IAM role ARNs and database connection strings. Demo record 142.,0.38514,0.00013,False,src/main/com.example/demo-scheduler/demo_142.java,10000142,False,,,,Enable SSE-KMS on the Terraform state bucket and configure S3 access logging to a separate audit bucket.,0.01,High,https://nvd.nist.gov/vuln/detail/CVE-2025-99025 NEWLINE https://www.cve.org/CVERecord?id=CVE-2025-99025 NEWLINE https://demo.example.com/advisories/CVE-2025-99025,,Risk Active,High,201,29,2026-06-19,2025-12-21,Terraform: S3 backend state file has no encryption or access logging - Demo 142,,,,,,,,,,,Checkov,DEMO_002_FakeShop_MR_ms_pedidos,EQUIPO DEMO ECOMMERCE,Demo_DEMO002,DEMO PRODUCTO B,PRODUCCION,Demo Corp,,CVE-2025-99025 com.example_demo-scheduler 2.0.0,engine_iac,Business Application
,True,io.demo_fake-template-engine,6.3.0,2026-05-21 12:22:00.000+00:00,6,"A ClusterRole definition in the Helm chart grants [""*""] verbs on core API resources including pods, secrets, and configmaps. Any service account bound to this role can read cluster-wide secrets and execute arbitrary commands in any pod. Demo record 143.",0.11263,0.00011,False,src/main/io.demo/fake-template-engine/demo_143.java,10000143,False,,,,Replace wildcard verbs with explicit minimal verb sets. Separate read and write roles. Upgrade scheduler to 2.0.2 to patch related scheduling flaw.,0.01,Medium Low,https://nvd.nist.gov/vuln/detail/CVE-2025-99026 NEWLINE https://www.cve.org/CVERecord?id=CVE-2025-99026 NEWLINE https://demo.example.com/advisories/CVE-2025-99026,,Risk Active,Medium,202,52,2026-07-12,2026-01-13,Kubernetes RBAC: ClusterRole binds wildcard verbs to core API group - Demo 143,,,,,,,,,,,Checkov,DEMO_003_FakeLogistic_MR_ms_envios,EQUIPO DEMO LOGISTICA,Demo_DEMO003,DEMO PRODUCTO C,ENTORNO PLATAFORMAS DE DESARROLLO,Demo Corp,,CVE-2025-99026 io.demo_fake-template-engine 6.3.0,engine_iac,Business Application
,True,org.demo_fake-serializer,0.9.1,2026-05-21 12:23:00.000+00:00,0,Several Terraform modules declare providers without pinning to a specific version range. Uncontrolled provider upgrades during terraform init can introduce breaking changes or subtle behavioral differences in infrastructure configuration. Demo record 144.,0.18006,0.00052,False,src/main/org.demo/fake-serializer/demo_144.java,10000144,False,,,,,0.00,Info,https://demo.example.com/advisories/DEMO-BEST-PRACTICES,,Risk Active,Info,203,1002,2029-02-16,2028-08-20,Terraform module lacks required_providers version constraints - Demo 144,,,,,,,,,,,Checkov,DEMO_004_FakeInsurance_MR_ms_polizas,EQUIPO DEMO SEGUROS,Demo_DEMO004,DEMO PRODUCTO D,PRODUCCION,Demo Corp,,,engine_iac,Business Application
,True,com.demo_fake-crypto-lib,1.2.3,2026-05-21 12:24:00.000+00:00,8,"A transitive dependency of the orders service pulls in org.fake:demo-serializer 0.9.1, which appears on the internal security blacklist following the discovery of obfuscated exfiltration code in a previous patch release. Demo record 145.",0.01182,0.00095,False,src/main/com.demo/fake-crypto-lib/demo_145.java,10000145,False,,,,Remove org.fake:demo-serializer from the dependency graph. Replace with a vetted serialization alternative and verify no other transitive paths re-introduce the package.,0.01,High,https://nvd.nist.gov/vuln/detail/CVE-2025-99027 NEWLINE https://www.cve.org/CVERecord?id=CVE-2025-99027 NEWLINE https://demo.example.com/advisories/CVE-2025-99027,,Risk Active,High,204,-16,2026-05-05,2025-11-06,Blacklisted dependency: known malicious package in transitive graph - Demo 145,,,,,,,,,,,Trivy Scan,DEMO_002_FakeShop_TEST_ms_pedidos_test,EQUIPO DEMO ECOMMERCE,Demo_DEMO002,DEMO PRODUCTO B,QA,Demo Corp,,CVE-2025-99027 com.demo_fake-crypto-lib 1.2.3,black_list; engine_dependencies,Business Application
,True,org.example_demo-http-client,2.1.0,2026-05-21 12:25:00.000+00:00,9.8,The session management module generates tokens with only 32 bits of entropy using a predictable PRNG seeded with system time. An attacker can brute-force valid tokens and hijack authenticated sessions without credentials. Demo record 146.,0.05549,0.00005,False,src/main/org.example/demo-http-client/demo_146.java,10000146,False,,,,Upgrade com.fake:demo-session-manager to 3.0.0 or replace token generation with java.security.SecureRandom with at least 128-bit entropy.,0.01,Critical,https://nvd.nist.gov/vuln/detail/CVE-2025-99001 NEWLINE https://www.cve.org/CVERecord?id=CVE-2025-99001 NEWLINE https://demo.example.com/advisories/CVE-2025-99001,,Risk Active,Critical,205,-40,2026-04-11,2025-10-13,Broken Authentication: Session tokens with insufficient entropy - Demo 146,,,,,,,,,,,fluidattacks,DEMO_001_FakeBank_MR_ms_cuentas,EQUIPO DEMO BACKEND,Demo_DEMO001,DEMO PRODUCTO A,PRODUCCION,Demo Corp,,CVE-2025-99001 org.example_demo-http-client 2.1.0,fluidattacks,Business Application
,True,com.example_fake-json-parser,3.0.1,2026-05-21 12:26:00.000+00:00,8.1,The user search endpoint concatenates user-supplied input directly into SQL statements without sanitization. An unauthenticated attacker can extract the full database contents or execute arbitrary DDL commands. Demo record 147.,0.07313,0.00014,False,src/main/com.example/fake-json-parser/demo_147.java,10000147,False,,,,Upgrade io.example:demo-auth-lib to 5.1.3 and replace all dynamic query construction with prepared statements.,0.01,High,https://nvd.nist.gov/vuln/detail/CVE-2025-99002 NEWLINE https://www.cve.org/CVERecord?id=CVE-2025-99002 NEWLINE https://demo.example.com/advisories/CVE-2025-99002,,Risk Active,High,206,18,2026-06-08,2025-12-10,SQL Injection via unparameterized dynamic query builder - Demo 147,,,,,,,,,,,fluidattacks,DEMO_002_FakeShop_MR_ms_pedidos,EQUIPO DEMO ECOMMERCE,Demo_DEMO002,DEMO PRODUCTO B,PRODUCCION,Demo Corp,,CVE-2025-99002 com.example_fake-json-parser 3.0.1,fluidattacks,Business Application
,True,io.demo_fake-db-driver,4.5.2,2026-05-21 12:27:00.000+00:00,7.5,AES-128 encryption keys are hardcoded in the application source code and committed to the version control history. Any developer or CI/CD agent with repository access can retrieve and misuse these keys. Demo record 148.,0.19843,0.00013,False,src/main/io.demo/fake-db-driver/demo_148.java,10000148,False,,,,Rotate all exposed keys immediately. Move secrets to a vault solution (e.g. HashiCorp Vault or AWS Secrets Manager). Remove key material from git history.,0.01,High,https://nvd.nist.gov/vuln/detail/CVE-2025-99003 NEWLINE https://www.cve.org/CVERecord?id=CVE-2025-99003 NEWLINE https://demo.example.com/advisories/CVE-2025-99003,,Risk Active,High,207,32,2026-06-22,2025-12-24,Sensitive Data Exposure: Cryptographic keys stored in source code - Demo 148,,,,,,,,,,,fluidattacks,DEMO_003_FakeLogistic_MR_ms_envios,EQUIPO DEMO LOGISTICA,Demo_DEMO003,DEMO PRODUCTO C,ENTORNO PLATAFORMAS DE DESARROLLO,Demo Corp,,CVE-2025-99003 io.demo_fake-db-driver 4.5.2,fluidattacks,Business Application
,True,org.demo_fake-xml-parser,1.0.0,2026-05-21 12:28:00.000+00:00,6.1,Error messages rendered by the XML parser module reflect unescaped request parameters into the HTML response. A remote attacker can craft a malicious link and execute arbitrary JavaScript in the victim's browser context. Demo record 149.,0.06863,0.00086,False,src/main/org.demo/fake-xml-parser/demo_149.java,10000149,False,,,,Upgrade org.demo:fake-xml-parser to 1.1.0 and apply output encoding on all user-supplied values before HTML rendering.,0.01,Medium Low,https://nvd.nist.gov/vuln/detail/CVE-2025-99004 NEWLINE https://www.cve.org/CVERecord?id=CVE-2025-99004 NEWLINE https://demo.example.com/advisories/CVE-2025-99004,,Risk Active,Medium,208,68,2026-07-28,2026-01-29,Cross-Site Scripting (Reflected) in error response body - Demo 149,,,,,,,,,,,fluidattacks,DEMO_004_FakeInsurance_MR_ms_polizas,EQUIPO DEMO SEGUROS,Demo_DEMO004,DEMO PRODUCTO D,PRODUCCION,Demo Corp,,CVE-2025-99004 org.demo_fake-xml-parser 1.0.0,fluidattacks,Business Application
,True,com.fake_demo-session-manager,2.3.4,2026-05-21 12:29:00.000+00:00,5.3,The logger library is configured to write full exception stack traces and internal class paths into HTTP responses in production. This information aids an attacker in identifying exploitable components and their versions. Demo record 150.,0.36872,0.00012,False,src/main/com.fake/demo-session-manager/demo_150.java,10000150,False,,,,,0.01,Medium Low,https://nvd.nist.gov/vuln/detail/CVE-2025-99005 NEWLINE https://www.cve.org/CVERecord?id=CVE-2025-99005 NEWLINE https://demo.example.com/advisories/CVE-2025-99005,,Risk Active,Medium,209,84,2026-08-13,2026-02-14,Verbose logging exposes internal stack traces to end users - Demo 150,,,,,,,,,,,fluidattacks,DEMO_002_FakeShop_TEST_ms_pedidos_test,EQUIPO DEMO ECOMMERCE,Demo_DEMO002,DEMO PRODUCTO B,QA,Demo Corp,,CVE-2025-99005 com.fake_demo-session-manager 2.3.4,fluidattacks,Business Application
